methionine salvage pathway	methylthioribulose 1-phosphate dehydratase	4.2.1.109	MDE1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
glutathione-glutaredoxin system	glutathione peroxidase	1.11.1.9	GRX1	PMID:2668278|PMID:11169096
fatty acid oxidation pathway	enoyl-CoA hydratase 2	4.2.1.119	FOX2	PMID:1551874|PMID:17028011|PMID:24520995|PMID:12697341
de novo biosynthesis of purine nucleotides	GMP synthase (glutamine-hydrolyzing)	6.3.5.2	GUA1	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of allantoin degradation in yeast	allantoicase	3.5.3.4	DAL2	PMID:6105114
superpathway of guanosine nucleotides de novo biosynthesis II	IMP dehydrogenase	1.1.1.205	IMD2	
glycogen catabolism	phosphoglucomutase (alpha-D-glucose-1,6-bisphosphate-dependent)	5.4.2.2	PGM1	PMID:11152943
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	nicotinamide-nucleotide adenylyltransferase	2.7.7.1	NMA2	
superpathway of histidine, purine, and pyrimidine biosynthesis	ribonucleoside-diphosphate reductase	1.17.4.1	RNR2	
phenylalanine degradation	aromatic-amino-acid transaminase	2.6.1.57	ARO8	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
TCA cycle, aerobic respiration	pyruvate carboxylase	6.4.1.1	PYC1	PMID:8099357|PMID:12855708|PMID:9395469
superpathway of adenosine nucleotides de novo biosynthesis II	adenylosuccinate synthase	6.3.4.4	ADE12	
glutathione-glutaredoxin system	glutathione transferase	2.5.1.18	GRX1	PMID:2668278|PMID:11169096
palmitoleate biosynthesis	stearoyl-CoA 9-desaturase	1.14.19.1	OLE1	PMID:16920014|PMID:1978720|PMID:2674136
tyrosine biosynthesis	aromatic-amino-acid transaminase	2.6.1.57	ARO8	PMID:9491082|PMID:1943992
folate polyglutamylation	glycine hydroxymethyltransferase	2.1.2.1	SHM1	PMID:1916088|PMID:10799479|PMID:3665922|PMID:18804690|PMID:16700064
TCA cycle, aerobic respiration	oxoglutarate dehydrogenase (succinyl-transferring)	1.2.4.2	KGD1	PMID:8099357|PMID:12855708|PMID:9395469
superpathway of fatty acid biosynthesis, saturated	beta-ketoacyl-[acyl-carrier-protein] synthase I	2.3.1.41	CEM1	
superpathway of tetrahydrofolate biosynthesis and salvage	methenyltetrahydrofolate cyclohydrolase	3.5.4.9	ADE3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
thiamine biosynthesis	phosphooxymethylpyrimidine kinase	2.7.4.7	THI21	PMID:18161008|PMID:22031445|PMID:17309261|PMID:22568620|PMID:23048037
superpathway of adenosine nucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR4	
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	kynurenine--oxoglutarate transaminase	2.6.1.7	BNA3	
superpathway of heme and siroheme biosynthesis	hydroxymethylbilane synthase	2.5.1.61	HEM3	PMID:2077690|PMID:10051442|PMID:11212295
thiamine biosynthesis	thiamine phosphate synthase	2.5.1.3	THI6	PMID:18161008|PMID:22031445|PMID:17309261|PMID:22568620|PMID:23048037
assimilatory sulfate reduction I	sulfate adenylyltransferase	2.7.7.4	MET3	
diacylglycerol and triacylglycerol biosynthesis	glycerol-3-phosphate 1-O-acyltransferase	2.3.1.15	GPT2	PMID:16916618
superpathway of ergosterol biosynthesis I	hydroxymethylglutaryl-CoA reductase (NADPH)	1.1.1.34	HMG1	PMID:8561481|PMID:8552601|PMID:12119386
superpathway of glutamate biosynthesis	glutamate dehydrogenase (NADP(+))	1.4.1.4	GDH1	PMID:8672488|PMID:22419079|PMID:11562373
tryptophan degradation	phenylpyruvate decarboxylase	4.1.1.43	PDC1	PMID:12499363|PMID:9491082|PMID:9491083|PMID:6763508
zymosterol biosynthesis	3beta-hydroxysteroid-4alpha-carboxylate 3-dehydrogenase (decarboxylating)	1.1.1.170	ERG26	
L-isoleucine biosynthesis I (from threonine)	branched-chain-amino-acid transaminase	2.6.1.42	BAT1	PMID:3289762
dolichyl phosphate D-mannose biosynthesis	mannose-6-phosphate isomerase	5.3.1.8	PMI40	PMID:9878760|PMID:23751184
superpathway of chorismate metabolism	indole-3-glycerol-phosphate synthase	4.1.1.48	TRP3	
salvage pathways of guanine, xanthine and their nucleosides	guanine deaminase	3.5.4.3	GUD1	PMID:17052198|PMID:1577682|PMID:11223943|PMID:15565584|PMID:10217799|PMID:12746440|PMID:9335580|PMID:18245832|PMID:18067674
superpathway of fatty acid biosynthesis, saturated and unsaturated	3-hydroxyacyl-[acyl-carrier-protein] dehydratase	4.2.1.59	FAS1	
superpathway of phospholipid biosynthesis	diacylglycerol cholinephosphotransferase	2.7.8.2	CPT1	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
superpathway of glucose fermentation	indolepyruvate decarboxylase	4.1.1.74	PDC5	PMID:6985717
phenylalanine degradation	2-aminoadipate transaminase	2.6.1.39	ARO8	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
salvage pathways of adenine, hypoxanthine and their nucleosides	adenosine kinase	2.7.1.20	ADO1	PMID:17052198|PMID:1577682|PMID:11223943|PMID:15565584|PMID:9864350|PMID:10217799|PMID:22419079
ubiquinol-6 biosynthesis from 4-hydroxybenzoate (eukaryotic)	4-hydroxybenzoate polyprenyltransferase	2.5.1.39	COQ2	PMID:11583838|PMID:17248750|PMID:6369767|PMID:15792955|PMID:2198286|PMID:14701817|PMID:11469793|PMID:17482885|PMID:13835567|PMID:9452453|PMID:8703953|PMID:17391640|PMID:15548532|PMID:9083048|PMID:620805|PMID:16624818
NAD de novo biosynthesis II (from tryptophan)	NAD(+) synthase (glutamine-hydrolyzing)	6.3.5.1	QNS1	PMID:12062417
superpathway of chorismate metabolism	glycine hydroxymethyltransferase	2.1.2.1	SHM1	
superpathway of L-threonine biosynthesis	homoserine dehydrogenase	1.1.1.3	HOM6	PMID:8082795|PMID:2176637
L-lysine biosynthesis IV	saccharopine dehydrogenase (NAD(+), L-lysine-forming)	1.5.1.7	LYS1	PMID:10714900
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	NAD(+) synthase (glutamine-hydrolyzing)	6.3.5.1	QNS1	
superpathway of glucose fermentation	glyceraldehyde-3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH3	PMID:6985717
sulfate assimilation pathway	assimilatory sulfite reductase (NADPH)	1.8.1.2	MET5	PMID:9409150|PMID:16102596|PMID:22419079
superpathway of fatty acid biosynthesis, saturated and unsaturated	3-oxoacyl-[acyl-carrier-protein] reductase	1.1.1.100	FAS2	
superpathway of NAD biosynthesis	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA2	PMID:15137942
superpathway of methionine salvage pathway	methionine adenosyltransferase	2.5.1.6	SAM1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730|PMID:9073064|PMID:9573363
guanosine ribonucleotides de novo biosynthesis	IMP dehydrogenase	1.1.1.205	IMD4	
superpathway of glucose fermentation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC1	PMID:6985717
superpathway of branched chain amino acid biosynthesis	branched-chain-amino-acid transaminase	2.6.1.42	BAT1	PMID:12626680|PMID:8798704|PMID:22419079|PMID:25408465
methionine salvage pathway	2-aminoadipate transaminase	2.6.1.39	ARO8	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
NAD de novo biosynthesis II (from tryptophan)	kynurenine 3-monooxygenase	1.14.13.9	BNA4	PMID:12062417
superpathway of TCA cycle and glyoxylate cycle	dihydrolipoyl dehydrogenase	1.8.1.4	LPD1	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
allantoin degradation to glyoxylate I	allantoicase	3.5.3.4	DAL2	
PRPP biosynthesis	ribose-phosphate diphosphokinase	2.7.6.1	PRS2	
superpathway of glucose fermentation	aldehyde dehydrogenase (NAD(+))	1.2.1.3	ALD2	PMID:6985717
superpathway of purine nucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR3	
valine degradation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC1	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
leucine degradation	branched-chain-amino-acid transaminase	2.6.1.42	BAT2	PMID:12499363|PMID:9341119|PMID:9748245|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
threonine degradation	L-serine ammonia-lyase	4.3.1.17	CHA1	PMID:1628804|PMID:2841185|PMID:3289762|PMID:8132653|PMID:3086094|PMID:3117785
de novo biosynthesis of purine nucleotides	phosphoribosylformylglycinamidine cyclo-ligase	6.3.3.1	ADE57	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of fatty acid biosynthesis, saturated and unsaturated	biotin carboxylase	6.3.4.14	ACC1	
superpathway of pyrimidine ribonucleotides de novo biosynthesis	dihydroorotase	3.5.2.3	URA4	
ergosterol biosynthesis I	Delta(7)-sterol 5(6)-desaturase	1.14.19.20	ERG3	
fatty acid elongation	enoyl-[acyl-carrier-protein] reductase (NADH)	1.3.1.9	FAS1	
chitin biosynthesis	chitin synthase	2.4.1.16	CHS3	PMID:16760306|PMID:12228806
tetrapyrrole biosynthesis	5-aminolevulinate synthase	2.3.1.37	HEM1	PMID:14559249
glycerol biosynthesis	glycerol-3-phosphate dehydrogenase (NAD(+))	1.1.1.8	GPD1	PMID:12200299|PMID:11058591|PMID:8662716|PMID:10705374|PMID:8979347|PMID:14618562|PMID:9451815|PMID:10978547|PMID:8196651|PMID:9171333
glutaryl-CoA degradation		1.1.1.n12	FOX2	
leucine degradation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	ARO10	PMID:12499363|PMID:9341119|PMID:9748245|PMID:15933030|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755|PMID:9546164
biotin biosynthesis	dethiobiotin synthase	6.3.3.3	BIO4	PMID:12658511|PMID:18073433|PMID:16269718|PMID:10333520|PMID:8117110
heme b biosynthesis I (aerobic)	protoporphyrin ferrochelatase	4.98.1.1	HEM15	PMID:2180703|PMID:2838478|PMID:8621563|PMID:8473299|PMID:11212295|PMID:7798202|PMID:2185242
superpathway of threonine and methionine biosynthesis	homoserine kinase	2.7.1.39	THR1	
glucose-6-phosphate biosynthesis	hexokinase	2.7.1.1	HXK2	PMID:12007644|PMID:7732723|PMID:3882419|PMID:8354408
chorismate biosynthesis	3-deoxy-7-phosphoheptulonate synthase	2.5.1.54	ARO4	PMID:1943992
phospholipid biosynthesis	phosphatidylserine decarboxylase	4.1.1.65	PSD1	PMID:16807089
L-asparagine biosynthesis I	aspartate transaminase	2.6.1.1	AAT1	
superpathway of chorismate metabolism	3-dehydroquinate dehydratase	4.2.1.10	ARO1	
sphingolipid biosynthesis (yeast)	inositol phosphorylceramide mannosyltransferase	2.4.1.370	SUR1	PMID:12034738|PMID:12069845|PMID:11113186|PMID:15692566
citrulline biosynthesis	ornithine carbamoyltransferase	2.1.3.3	ARG3	PMID:8626695|PMID:22419079|PMID:205532|PMID:2945985
pentose phosphate pathway (non-oxidative branch)	ribose-5-phosphate isomerase	5.3.1.6	RKI1	PMID:8534086|PMID:14690456|PMID:8929392|PMID:2185015|PMID:1737042|PMID:7916691
L-tyrosine degradation III	methylglyoxal reductase (NADH)	1.1.1.78	ADH1	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
superpathway of adenosine nucleotides de novo biosynthesis II	adenylosuccinate lyase	4.3.2.2	ADE13	
lipid-linked oligosaccharide biosynthesis	N-acetylglucosaminyldiphosphodolichol N-acetylglucosaminyltransferase	2.4.1.141	ALG13	PMID:11278778|PMID:10336995|PMID:9878760
superpathway of methionine biosynthesis	homoserine dehydrogenase	1.1.1.3	HOM6	PMID:9409150|PMID:16700064
riboflavin, FMN and FAD biosynthesis	3,4-dihydroxy-2-butanone-4-phosphate synthase	4.1.99.12	RIB3	PMID:7559556|PMID:9068650|PMID:2437875|PMID:7814407
superpathway of histidine, purine, and pyrimidine biosynthesis	phosphoribosylaminoimidazolesuccinocarboxamide synthase	6.3.2.6	ADE1	
epoxysqualene biosynthesis	squalene monooxygenase	1.14.14.17	ERG1	
mevalonate pathway I	hydroxymethylglutaryl-CoA synthase	2.3.3.10	ERG13	
superpathway of threonine and methionine biosynthesis	aspartate transaminase	2.6.1.1	AAT1	
guanosine deoxyribonucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR2	
methionine salvage pathway	S-methyl-5'-thioadenosine phosphorylase	2.4.2.28	MEU1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
superpathway of glucose fermentation	glucose-6-phosphate isomerase	5.3.1.9	PGI1	PMID:6985717
superpathway of NAD biosynthesis	nicotinamide-nucleotide adenylyltransferase	2.7.7.1	NMA1	PMID:15137942
pantothenate and coenzyme A biosynthesis	pantothenate kinase	2.7.1.33	CAB1	PMID:11154694
trehalose degradation	alpha,alpha-trehalase	3.2.1.28	ATH1	PMID:11152943
superpathway of NAD biosynthesis	kynurenine--oxoglutarate transaminase	2.6.1.7	BNA3	PMID:15137942
NAD salvage pathway IV (from nicotinamide riboside)	ribosylnicotinamide kinase	2.7.1.22	NRK1	PMID:15137942
superpathway of purine biosynthesis and salvage pathways	IMP dehydrogenase	1.1.1.205	IMD2	PMID:22419079|PMID:17052198|PMID:1495962|PMID:9822821
superpathway of aromatic amino acid biosynthesis	prephenate dehydratase	4.2.1.51	PHA2	
superpathway of phospholipid biosynthesis	ethanolamine kinase	2.7.1.82	EKI1	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
folate biosynthesis II	dihydroneopterin aldolase	4.1.2.25	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
TCA cycle, aerobic respiration	isocitrate dehydrogenase (NAD(+))	1.1.1.41	IDH2	PMID:8099357|PMID:12855708|PMID:9395469
asparagine degradation	asparaginase	3.5.1.1	ASP3-1	PMID:10640599|PMID:17308034
myristate biosynthesis	fatty-acyl-CoA synthase system	2.3.1.86	FAS1	
L-alanine biosynthesis II	alanine transaminase	2.6.1.2	ALT1	PMID:19396236
valine degradation	alcohol dehydrogenase	1.1.1.1	ADH2	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
folate transformations I	methenyltetrahydrofolate cyclohydrolase	3.5.4.9	ADE3	
superpathway of NAD biosynthesis	protein acetyllysine N-acetyltransferase	2.3.1.286	SIR2	PMID:15137942
superpathway of histidine, purine, and pyrimidine biosynthesis	adenylosuccinate lyase	4.3.2.2	ADE13	
L-tryptophan biosynthesis	anthranilate phosphoribosyltransferase	2.4.2.18	TRP4	PMID:6323449|PMID:10790693|PMID:1943992
superpathway of chorismate metabolism	3-deoxy-7-phosphoheptulonate synthase	2.5.1.54	ARO3	
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	arylformamidase	3.5.1.9	BNA7	
superpathway of phospholipid biosynthesis	phosphatidylserine decarboxylase	4.1.1.65	PSD1	PMID:16807089|PMID:9885152|PMID:24520995|PMID:24866973
spermine biosynthesis	adenosylmethionine decarboxylase	4.1.1.50	SPE2	
mannose degradation	mannose-6-phosphate isomerase	5.3.1.8	PMI40	PMID:17248750|PMID:9878752|PMID:17361015|PMID:8403984|PMID:7732723|PMID:1377774
valine degradation	alcohol dehydrogenase	1.1.1.1	ADH5	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
superpathway of fatty acid biosynthesis, saturated and unsaturated	[acyl-carrier-protein] S-acetyltransferase	2.3.1.38	FAS1	
de novo biosynthesis of purine nucleotides	phosphoribosylaminoimidazole carboxylase	4.1.1.21	ADE2	PMID:11689683|PMID:15744050|PMID:11035032
superpathway of histidine, purine, and pyrimidine biosynthesis	ribose-phosphate diphosphokinase	2.7.6.1	PRS3	
L-tryptophan degradation III (eukaryotic)	NAD(+) synthase (glutamine-hydrolyzing)	6.3.5.1	QNS1	PMID:12062417
superpathway of NAD biosynthesis	nicotinate-nucleotide adenylyltransferase	2.7.7.18	NMA1	PMID:15137942
phosphatidate biosynthesis II (the glycerol-3-phosphate pathway)		2.3.1.n7	SLC1	PMID:9401016|PMID:10617610|PMID:16916618|PMID:24520995|PMID:17726007|PMID:22090344|PMID:10542045
L-tryptophan degradation to 2-amino-3-carboxymuconate semialdehyde	kynurenine 3-monooxygenase	1.14.13.9	BNA4	
L-tyrosine degradation III	alcohol dehydrogenase	1.1.1.1	ADH2	PMID:13750129|PMID:13546168|PMID:9491082|PMID:9491083
L-arginine degradation VI (arginase 2 pathway)	pyrroline-5-carboxylate reductase	1.5.1.2	PRO3	PMID:12620851
superpathway of chorismate metabolism	shikimate kinase	2.7.1.71	ARO1	
superpathway of chorismate metabolism	anthranilate synthase	4.1.3.27	TRP3	
methionine salvage pathway	acireductone dioxygenase (Ni(2+)-requiring)	1.13.11.53	ADI1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
phenylalanine degradation	alcohol dehydrogenase	1.1.1.1	ADH2	PMID:12499363|PMID:9491082|PMID:9491083|PMID:12902239|PMID:15933030
superpathway of threonine biosynthesis	aspartate transaminase	2.6.1.1	AAT1	PMID:9163906|PMID:25408465|PMID:1847111|PMID:6821505
aerobic respiration, electron transport chain	cytochrome-c oxidase	7.1.1.9	COX1	
superpathway of purine nucleotides de novo biosynthesis II	ribonucleoside-diphosphate reductase	1.17.4.1	RNR4	
salvage pathways of pyrimidine ribonucleotides	cytosine deaminase	3.5.4.1	FCY1	PMID:10501935|PMID:12111094
L-arginine biosynthesis II (acetyl cycle)	argininosuccinate lyase	4.3.2.1	ARG4	PMID:12603335|PMID:11553611|PMID:205532
salvage pathways of pyrimidine ribonucleotides	nucleoside-diphosphate kinase	2.7.4.6	YNK1	PMID:10501935|PMID:12111094
de novo biosynthesis of pyrimidine deoxyribonucleotides	ribonucleoside-diphosphate reductase	1.17.4.1	RNR1	PMID:12472466|PMID:1659321|PMID:6094555
inosine-5'-phosphate biosynthesis I	phosphoribosylaminoimidazole carboxylase	4.1.1.21	ADE2	
superpathway of heme and siroheme biosynthesis	uroporphyrinogen-III C-methyltransferase	2.1.1.107	MET1	PMID:2077690|PMID:10051442|PMID:11212295
superpathway of glucose fermentation	branched-chain-2-oxoacid decarboxylase	4.1.1.72	PDC5	PMID:6985717
superpathway of ergosterol biosynthesis I	(2E,6E)-farnesyl diphosphate synthase	2.5.1.10	ERG20	PMID:8561481|PMID:8552601|PMID:12119386
superpathway of methionine salvage pathway	S-methyl-5-thioribose-1-phosphate isomerase	5.3.1.23	MRI1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730|PMID:9073064|PMID:9573363
superpathway of branched chain amino acid biosynthesis	dihydroxy-acid dehydratase	4.2.1.9	ILV3	PMID:12626680|PMID:8798704|PMID:22419079|PMID:25408465
superpathway of chorismate metabolism	methylenetetrahydrofolate dehydrogenase (NADP(+))	1.5.1.5	ADE3	
glutamate degradation I	succinate-semialdehyde dehydrogenase [NAD(P)(+)]	1.2.1.16	UGA2	PMID:11031268
diacylglycerol and triacylglycerol biosynthesis	2-acylglycerol O-acyltransferase	2.3.1.22	DGA1	PMID:16916618
NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	nicotinamide-nucleotide adenylyltransferase	2.7.7.1	NMA1	
superpathway of glucose fermentation	indolepyruvate decarboxylase	4.1.1.74	PDC6	PMID:6985717
heme b biosynthesis I (aerobic)	coproporphyrinogen oxidase	1.3.3.3	HEM13	PMID:2180703|PMID:2838478|PMID:8621563|PMID:8473299|PMID:11212295|PMID:7798202|PMID:2185242
superpathway of TCA cycle and glyoxylate cycle	pyruvate carboxylase	6.4.1.1	PYC2	PMID:12455685|PMID:20889721|PMID:23966945|PMID:1551398|PMID:1454530
L-proline biosynthesis I	pyrroline-5-carboxylate reductase	1.5.1.2	PRO3	PMID:12513997|PMID:2824433
folate interconversions	glycine hydroxymethyltransferase	2.1.2.1	SHM2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
mevalonate pathway I	diphosphomevalonate decarboxylase	4.1.1.33	MVD1	
inositol phosphate biosynthesis	diphosphoinositol-polyphosphate diphosphatase	3.6.1.52	DDP1	PMID:11956213
valine degradation	branched-chain-amino-acid transaminase	2.6.1.42	BAT2	PMID:9748245|PMID:10989420|PMID:8798704|PMID:10989445|PMID:8702755
NAD de novo biosynthesis II (from tryptophan)	nicotinamide-nucleotide adenylyltransferase	2.7.7.1	NMA1	PMID:12062417
superoxide radicals degradation	catalase	1.11.1.6	CTA1	PMID:12054464|PMID:3290902|PMID:15851472
superpathway of heme and siroheme biosynthesis	coproporphyrinogen oxidase	1.3.3.3	HEM13	PMID:2077690|PMID:10051442|PMID:11212295
superpathway of fatty acid biosynthesis, saturated	biotin carboxylase	6.3.4.14	HFA1	
superpathway of pyrimidine ribonucleotides de novo biosynthesis	orotate phosphoribosyltransferase	2.4.2.10	URA10	
superpathway of purine nucleotides de novo biosynthesis II	GMP synthase (glutamine-hydrolyzing)	6.3.5.2	GUA1	
superpathway of methionine salvage pathway	branched-chain-amino-acid transaminase	2.6.1.42	BAT1	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730|PMID:9073064|PMID:9573363
superpathway of tetrahydrofolate biosynthesis and salvage	dihydrofolate reductase	1.5.1.3	DFR1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
superpathway of serine and glycine biosynthesis	2-oxoglutarate reductase	1.1.1.399	SER33	PMID:12525494|PMID:14745783|PMID:9163906|PMID:9398220
methionine salvage pathway	acireductone synthase	3.1.3.77	UTR4	PMID:18625006|PMID:9409150|PMID:19946895|PMID:16530730
superpathway of purine nucleotides de novo biosynthesis II	phosphoribosylaminoimidazolecarboxamide formyltransferase	2.1.2.3	ADE17	
myristate biosynthesis	[acyl-carrier-protein] S-acetyltransferase	2.3.1.38	FAS1	
fatty acid biosynthesis, initial steps	beta-ketoacyl-[acyl-carrier-protein] synthase I	2.3.1.41	FAS2	PMID:18059524
L-proline degradation	proline dehydrogenase	1.5.5.2	PUT1	PMID:10629046|PMID:387737
